link,date,build_type,rooms,level,furniture,area,price_base,price_additional,location_approximation,location,animals,shower,bath,balcony,dishwasher,induction_stove,deposit,whole_text
https://www.olx.pl/d/oferta/przestronne-pets-friendly-2-pokoje-ul-mieszczanska-CID3-IDSxTvd.html,07.01.2023,Blok,2 pokoje,4,Tak,"34,50 m²",2610.0,310.0,Śródmieście,add the estimated bills about 200,kanie jest dostępne od zaraz. Zwierzęta mile widziane - żadnych opłat,False,True,False,True,False,,"FOR ENGLISH - PLEASE SCROLL DOWN  BEZ POŚREDNIKÓW, BEZ PROWIZJI  Do wynajęcia w pełni umeblowane, funkcjonalne mieszkanie dwupokojowe zlokalizowane na 2 piętrze budynku w ścisłym centrum Wrocławia.  Nieruchomość położona jest w nowoczesnym budynku przy ul. Mieszczańskiej. Idealna lokalizacja dla miłośników miejskiego życia oraz osób ceniących ciszę i spokój dzięki bliskości terenów rekreacyjnych oraz wrocławskiego Rynku, Wyspy Słodowej i uczelni.  W sąsiedztwie znajduje się mnóstwo punktów handlowych, usługowych i kulturalnych.  Mieszkanie jest dostępne od zaraz. Zwierzęta mile widziane - żadnych opłat dodatkowych.  Powierzchnia mieszkania wynosi 34,51 m2 i składa się z: salonu z aneksem kuchennym, sypialni, przedpokoju oraz łazienki z wanną.  Nieruchomość w pełni umeblowana. - w salonie znajduje się rozkładana kanapa, stolik z dwoma krzesłami, ława, szafka RTV, regał, - w sypialni szafa, kanapa rozkładana, - aneks kuchenny jest wyposażony w sprzęt AGD (lodówka, płyta grzewcza, okap, pralko-suszarka, piekarnik, zmywarkę).  Czynsz przy podpisaniu umowy na 12 m-cy – 2610 zł/ miesięcznie Koszt za części wspólne/czynsz administracyjny - 310 zł/ miesięcznie Razem 2920 zł/ miesięcznie  *Do ceny powyżej należy doliczyć rachunki szacunkowo ok. 200 – 300 zł (woda, prąd, ogrzewanie miejskie i wywóz odpadów) rozliczane według liczników.  Dostęp do WiFi w cenie. Kaucja wymagana.  Resi4Rent - właściciel komfortowych mieszkań w abonamencie, bez pośredników i bez prowizji. U nas mieszkasz jak chcesz, z kim chcesz i ile chcesz.  Serdecznie zapraszam na prezentację!  ENGLISH VERSION  For rent fully furnished and functional two-room apartment located in the city center of Wrocław.  The property is located in a modern building at Mieszczańska Street. Perfect location for city life lovers and people who appreciate peace and quiet, thanks to the proximity of recreational areas and Wrocław Market Square, Słodowa Island and universities.  In the neighborhood there are plenty of retail, service and cultural points.  Apartment is available from now. Pets are welcome - no extra charge.  The apartment measures 34,51 m2 and consists of: living room with kitchen annex, bedroom, hallway and bathroom.  The property is fully furnished:  - The living room has a sofa bed, table with two chairs, coffee table, RTV cabinet, bookcase,  - in the bedroom there is a wardrobe and sofa bed  - The kitchenette is equipped with appliances (fridge, hob, extractor hood, washer-dryer, oven, dishwasher).  The rent when signing a contract for 12 months - 2610 PLN/ month  Cost for common parts/administrative rent - 310 PLN/ month  Total 2920 PLN/ month  *In addition to the above price you should add the estimated bills about 200 - 300 PLN (water, electricity, district heating and waste disposal), paid according to the counters.  WiFi access is included in the price. Deposit required.  Resi4Rent the owner of comfortable apartments for rent, without intermediaries and additional costs. With us you live how you want, with whom you want and how much you want.  Do not hesitate to contact me!  Ogłoszenie ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 §1 Kodeksu Cywilnego. Ceny są podane poglądowo i nie są wiążące, a dostępność nie jest gwarantowana z uwagi na skierowanie ogłoszenia do większego grona odbiorców.  Ogłoszenie publikowane jest przez przedsiębiorcę, w ramach prowadzonej przez niego działalności gospodarczej, tj. spółkę R4R Wrocław Kępa sp. z o.o. z siedzibą w Warszawie przy ul. Litewskiej 1, 00-581 Warszawa, wpisaną do rejestru przedsiębiorców Krajowego Rejestru Sądowego pod numerem KRS: 0000640326"
https://www.olx.pl/d/oferta/wroclaw-mlyn-maria-apartament-CID3-IDS9MbE.html,07.01.2023,Apartamentowiec,2 pokoje,2,Tak,38.0,3150.0,450.0,Stare Miasto,,Żadne zwierzęta nie są dozwolone w mieszkaniu,False,False,True,False,False,,"Oferta najmu bez pośredników!  Mam przyjemność przedstawić piękne, umeblowane mieszkanie położone w samym sercu Wrocławia. Mieszkanie położone na 2 piętrze wraz z balkonem. Mieszkanie nowe, w wysokim standardzie i w pełni umeblowane (TV, pralka etc.). Mieszkanie jest idealne dla 1-2 osób.  JAK ZAMIESZKASZ Wchodzimy do holu, gdzie po prawej stronie jest łazienka z prysznicem a po prawej lewej znajduje się kuchnia. Dalej jest pokój dzienny oraz sypialnia. Mieszkanie posiada balkon, z którego widok jest na kanały odrzańskie.  Parkiety w pokojach, duże szafy wnękowe oraz oświetlenie led - bardzo energooszczędne. Mieszkanie wyposażone jest w system inteligentnego domu – sterowanie m.in. ogrzewaniem.  GDZIE ZAMIESZKASZ Idealna lokalizacja w cichej i zielonej części Wrocławia. W pobliżu liczne sklepy, restauracje, komunikacja miejska.  DODATKOWE INFORMACJE Żadne zwierzęta nie są dozwolone w mieszkaniu. Do czynszu najmu należy doliczyć rachunki za prąd i gaz oraz tv/internet oraz czynsz administracyjny około 450 PLN. Umowa najmu na minimum 1 rok.  Mieszkanie dostępne od zaraz!"
https://www.otodom.pl/pl/oferta/m-3-pokojowe-dla-studentow-pracownikow-rodziny-ID4iiJb.html,07.01.2023,plomba,3,2,True,55.0,3700.0,,pl. św. Mikołaja 59,,,False,False,True,False,False,,"ul. św. Mikołaja 59. Wrocław. Do wynajęcia mieszkanie 3-pokojowe w pełnym rozkładzie w zadbanym budynku z windą. Na życzenie wystawiam faktury VAT.  Najem możliwy od zaraz na minimum 1 miesiąc, można krócej, ale wtedy inna stawka +8% VAT. Można wynająć tylko 1 pokój z całego mieszkania (więcej info w innym ogłoszeniu).  Lokal mieszkalny składa się z:• 3 pokoi rozkładowych (jeden z balkonem),  • osobnej kuchni,• łazienki z prysznicem i WC  Standard i wyposażenie.Na wyposażeniu znajdują się meble oraz sprzęt AGD:• lodówko-zamrażarka• kuchenka elektryczna • piekarnik • pralka • mikrofalówka • TV w każdym pokoju  Dodatkowe informacje: wszystkie media miejskie.   KOSZTANajem i administracja 4200 + zaliczka na media wg. liczników 330zł (woda, prąd, WiFi) miesięcznie.  Wymagana kaucja w wysokości jednego czynszu najmu + media = 4530 zł Wypozażenie: lodówka, meble, piekarnik, kuchenka, telewizor, pralka."
https://www.olx.pl/d/oferta/kawalerka-w-atal-citi-squer-CID3-IDSzoe8.html,07.01.2023,Apartamentowiec,Kawalerka,6,Tak,20.0,1900.0,600.0,Krzyki,Madalińskiego 13,,False,False,True,False,False,2000,Do wynajęcia kawalerka z balkonem i miejscem w garażu podziemnym.  Okres najmu: do końca marca 2023 ! Umeblowana i wyposażona. Łóżko szerokości 140 cm. Cena wraz z czynszem i mediami 2500 za miesiąc.  Płatność z góry + kaucja 2000 Ulica Madalińskiego 13
https://www.otodom.pl/pl/oferta/klimatyczne-i-przytulne-mieszkanie-na-wynajem-ID4jg9G.html,07.01.2023,kamienica,3,2,True,81.0,3700.0,,al. gen. Józefa Hallera,,,False,True,False,True,True,,"Klimatyczne, przytulne mieszkanie do wynajęcia  English version below   Niepowtarzalny styl - autorski projekt architekta Przestrzenne mieszkanie położone na 2 piętrze w przedwojennej kamienicy.  Powierzchnia 81 m2, 3 pokoje.   DOSTĘPNE OD stycznia 2023  Studentom Dziękujemy   UKŁAD FUNKCJONALNY LOKALU: - przestronny salon z tarasem   - w pełni wyposażona kuchnia   - bardzo przestronna sypialnia z ogromną szafą  - mała sypialnia lub biuro - łazienka z wanną i toaletą  - hol    WYPOSAŻENIE: Kuchnia w pełni wyposażona: zabudowa kuchenna, sprzęt AGD (płyta indukcyjna, lodówka z zamrażarką, zmywarka, piekarnik, pochłaniacz, pralka). Mieszkanie jest częściowo umeblowane.    OPŁATY:  - czynsz najmu: 3 700 pln  - czynsz do zarządcy, liczony razem z wodą (8 m3 na miesiąc): 550 pln  - media (prąd + gaz) według liczników   - kaucja jednorazowa w wysokości 4 000 pln    OKOLICA:  W pobliżu znajduje się w pełni rozwinięta infrastruktura, wiele punktów handlowych, usługowych i gastronomicznych (Biedronka, apteki, pizzeria, sushi, centrum zdrowia, fitness, salon fryzjerski). Przedszkole 5 min pieszo, dwie szkoły podstawowe 5 min pieszo.  Miejsce jest doskonale skomunikowane z innymi dzielnicami Wrocławia, praktycznie pod domem znajduje się przystanek autobusowy, tramwajowy, do dworca PKP mamy 18 minut tramwajem.   Serdecznie zapraszam na prezentację!    _  KONTAKT:   Agencja Nieruchomosci MANAGEM Agent lic. Lucyna Gembal - Skrobotowicz  +48 514 185 009   Przedstawiona powyżej oferta nie jest ofertą handlową w rozumieniu przepisów prawa, lecz ma charakter informacyjny. Dane dotyczące oferty uzyskano na podstawie oświadczenia Wynajmującego.   Jako agencja nieruchomości pobieramy wynagrodzenie w formie prowizji.   _  Beautiful and cosy apartment for rent Unique style - the original project of the architect A spacious apartment located on the second floor of a pre-war tenement house.Area 81 m2, 2 bedrooms + living room. AVAILABLE FROM 01/2023 LAYOUT:- a spacious living room with a terrace - fully equipped kitchen- a large bedroom with a wardrobe  - a small bedroom  - bathroom with tub and toilet - hall  EQUIPMENT:The kitchen is fully equipped: induction hob, fridge, dishwasher, oven, washing machine.The apartment is partly furnished. FEES:- rent: PLN 3 700- administration fee (water included - 8M3): PLN 550 - utilities (electricity + gas) lump sum: according to the bills - deposit PLN 4 000   AREA:Perfect location - there is a great infrastructure nearby, many commercial, service and gastronomic points (Biedronka, pharmacies, medical center, fitness club, pizzeria, sushi, hair dresser).Kindergarten 5 minutes, two primary schools 5 minutes on foot. The place is very well connected with other districts of Wrocław, there is a bus stop nearby, a tram stop , the train station is 18 minutes away. I cordially invite you to the presentations!  _  CONTACT:  MANAGEM Real Estate AgencyProfessional licence: Lucyna Gembal - Skrobotowicz+48 514 185 009   The above information is not a commercial offer for the purposes of the law, but is informative. All data related to the real estate was obtained on the basis of statement of the Landlords.   As a real estate agency we charge a commission.  Wypozażenie: zmywarka, lodówka, meble, piekarnik, kuchenka, pralka."
https://www.otodom.pl/pl/oferta/do-wynajecia-ladne-3-pokojowe-mieszkanie-legnicka-ID4j0eq.html,07.01.2023,blok,3,5,True,75.0,3900.0,,ul. Legnicka 55,Legnickiej 55,,False,False,True,False,False,"600, 5000","Do wynajęcia ładne mieszkanie przy ulicy Legnickiej 55 we Wrocławiu (vis a vis Kaufland). Mieszkanie sklada sie z 3 samodzielnych pokoi (dwa mniejsze i jeden duży z balkonem), dużego przedpokoju, łazienki i kuchni. Metraż 75m2. Mieszkanie jest w pełni rozkładowe. Mieszkanie w pełni urządzone i wyposażone. Znakomita lokalizacja tuż przy przystankach tramwajowych i autobusowych, w okolicy apteki, sklepy, park, Magnolia Park. Dojazd do rynku 10 minut. Mieszkanie optymalne dla 4 a maksymalnie dla 6 osób. Czynsz miesięczny 3900 zł + zaliczka na media 600 zł. Kaucja 5000 zł. Zapraszam do kontaktu pod numerem 502184060. Wypozażenie: lodówka, meble, kuchenka, pralka."
https://www.otodom.pl/pl/oferta/mieszkanie-jagodno-z-miejscem-garazowym-w-cenie-ID4gi19.html,07.01.2023,blok,1,4,True,30.7,2600.0,,Wrocław,Kopycińskiego 11,,False,False,True,True,True,,"Wynajmę mieszkanie na osiedlu Vantage Buforowa 89 na wrocławskim Jagodnie (ul. Kopycińskiego 11).  Mieszkanie jest jednopokojowe, salon z dużym balkonem, kuchnia i łazienka z meblami na wymiar. Lokum w pełni wyposażone w sprzęt AGD. W wyposażeniu m.in. pralka, lodówka, zmywarka, piekarnik, płyta indukcyjna, okap, duża szafa, sofa (z funkcją spania), stół, lampy, lustro itp. Do mieszkania przynależy miejsce postojowe w parkingu podziemnym.  W budynku jest winda oraz sporej wielkości rowerownia. Mieszkanie dostępne od zaraz. Koszt 3100 PLN miesięcznie, w tym czynsz (400 PLN) i zaliczka na prąd (100 PLN). Umowa min. na rok.  Proszę o wiadomość tekstową jeśli nie będę odbierać telefonu. Oddzwonię lub odpiszę. Wypozażenie: zmywarka, lodówka, meble, piekarnik, kuchenka, pralka."
https://www.olx.pl/d/oferta/przytulne-mikroapartamenty-na-wynajem-od-zaraz-CID3-IDRZJIZ.html,07.01.2023,Kamienica,Kawalerka,2,Tak,16.0,1800.0,250.0,Psie Pole,i 6,,False,False,False,False,False,2000,"Szanowni Państwo,  Posiadamy na wynajem apartamenty w różnych wielkościach, od 16m2 do 30m2. Przytulne mikroapartamenty do wynajęcia, wykończone w nowoczesnym stylu, w nowym budynku przy ulicy Krzywoustego.  Cenimy sobie Państwa niezależność, dlatego elastycznie dopasowujemy się do Państwa wymagań odnośnie długości najmu - w zależności od potrzeb, możemy podpisać umowę na miesiąc, lub jeśli pragną Państwo zostać we Wrocławiu na dłużej - nawet na ponad rok.  Lokalizacja łączy ze sobą pełen potencjał miasta z bliskością natury. Znajduje się 3 minuty pieszo od kameralnego ryneczku na Psim Polu, na którym znajdziemy lokalne knajpki, sklepy i lokale usługowe. Miłośników przyrody dzieli zaledwie 2-minutowy spacer od wałów nad Widawą, dzięki którym możemy spacerować lub pobiegać pośród drzew i łąk, a później spragnieni zajść do pobliskiego beach baru. Budynek zlokalizowany przy końcu ślepej uliczki, o niskim natężeniu ruchu, co gwarantuje brak miejskiego hałasu. Przystanek autobusowy znajduje się 15m od wejścia, na którym do wyboru mamy 6 linii regularnych i 6 nocnych - dojazd w żadne miejsce Wrocławia nie będzie problemem.  Apartamenty jest w pełni wyposażony, posiadają wszystkie niezbędne meble (kanapę, łóżko, stoły, krzesła, szafy, półki) i sprzęty AGD (lodówka, płyta grzewcza, TV). Jedynie pralnie zrobiliśmy wspólną, na każdym piętrze- nic tak nie zbliża ludzi, jak wspólny wróg w postaci plam na ubraniach ,) w pralni znajduje się również suszarka, więc dodatkowo oszczędzacie czas i miejsce na suszenie ubrań. Dla osób, które nie lubią sprzątać, istnieje możliwość wynajęcia naszego serwisu sprzątającego, który za niewielką opłatą zadba o porządek i komfort w Waszym apartamencie.  Istnieje możliwość wynajęcia miejsca parkingowego na parkingu zewnętrznym.  Ceny wynajmu rozpoczynają się od 1800 zł +czynsz administracyjny: 250 zł +zaliczki na media, wodę i gaz: ok. 300zł.  Kaucja 2000zł"
https://www.olx.pl/d/oferta/kawalerka-z-balkonem-w-centrum-parking-pierwszy-najem-CID3-IDRcQ2c.html,07.01.2023,Apartamentowiec,Kawalerka,1,Tak,32.0,2800.0,200.0,Śródmieście,,,False,True,False,False,False,,"Bezpośrednio nowa kawalerka, 32m2 na nowym osiedlu przy ul. Rychtalskiej, boczna Jedności Narodowej. Doskonała dostępność komunikacji miejskiej (kilka przystanków tramwajowych od Rynku). W okolicy sklepy Lidla, Biedronki, centrum handlowe Auchan, basen, park, ścieżki spacerowe i rowerowe nad Odrą. Kuchnia w zabudowie wraz z podstawowym sprzętem AGD (płyta, lodówka). Łazienka z pralką, wanną i prysznicem. Balkon, wewnętrzny parking osiedlowy. 2800 zł/msc + opłaty (CO, woda, prąd)."
https://www.otodom.pl/pl/oferta/apartament-browary-wroclawskie-ID4jJBk.html,07.01.2023,apartamentowiec,3,7,True,66.0,5000.0,,ul. Jedności Narodowej 236,,,False,False,True,True,True,,"Do wynajęcia trzypokojowy apartament, gotowy do zamieszkania, znajdujący się na prestiżowym osiedlu Browary Wrocławskie tuż nad Odrą, w odległości ok 3 km od Rynku Wrocławskiego. ENGLISH VERSION BELOW ⇩  OPIS LOKALIZACJI:  Budynek BA1, ul. Jedności Narodowej, Śródmieście   Metraż: 66m2, 3-pokoje z balkonem 7/8 piętro budynku, winda Miejsce postojowe w garażu podziemnym, dostęp do wydzielonych miejsc parkingowych przy budynku Siłownia - dostępna dla mieszkańców ( budynek Starej Stajni) Kajakownia - dostępna dla mieszkańców ( budynek Wiatrowni) Sklepy, restauracje, piekarnia w części usługowej osiedla oraz Beach Bar nad Odrą Place zabaw i skwery na codzienny relaks na terenie osiedla Całodobowy monitoring i ochrona osiedla Dostęp do komunikacji miejskiej : linia autobusowa 106,115,128,148,,246,242 oraz linia tramwajowa 6,11,23  OPIS APARTAMENTU: Apartament z widokiem na Odrę! Lokal został zaprojektowany i wyposażony w wyższym standardzie z myślą o lokatorach ceniących sobie komfort oraz nowoczesne wnętrza. Pierwszy najem!  Lokal składa się z: salonu z aneksem kuchennym, dwóch pokoi, łazienki z prysznicem, pomieszczenia aranżowanego na pralnię z miejscem na przechowywanie oraz przestronnego balkonu Posiada klimatyzację Kuchnia wyposażona w lodówkę z zamrażalką, płytę indukcyjną, zmywarkę, piekarnik Telewizor 65""z funkcją smart pralko-suszarka kanapa z funkcją spania w salonie duże, komfortowe łózko z materacem w sypialni przestronna szafa w korytarzu z dostępem z obu stron  Okna o podwyższonym poziomie dźwiękoszczelności  CENA:  czynsz najmu: 5000 zł koszty administracyjne: 580 zł media wg liczników (prąd, woda, ogrzewanie)  Serdecznie zapraszam na prezentację!Magdalena Kochel+ 48 796 454 097Niniejsza oferta nie stanowi oferty w rozumieniu przepisów Kodeksu Cywilnego, a dane w niej zawarte mają jedynie charakter informacyjny i mogą ulec zmianie.-For rent a three-room apartment, ready to move in, located in the prestigious Browary Wrocławskie housing estate, just by the Odra River, approximately 3 km from the Wrocław Market Square.  LOCATION:  Building BA1, Jedności Narodowej street, Śródmieście   Floor: 66m2, 3-rooms with a balcony 7/8 floor of the building with an elevator Parking space in the underground garage, access to separate parking spaces by the building Gym - available to residents( Stara Stajnia building) Canoe club- available to residents( Wiatrownia building) Shops, restaurants, a bakery in the service part of the estate and the Beach Bar close on the Odra river Playgrounds and squares for everyday relaxation in the estate 24/7 monitoring and protection of the estate Close access to public transport: bus line 106,115,128,148,,246,242 and tramway 6,11,23   APARTMENT DESCRIPTION: An apartment with a view of the Oder!  An apartament have been designed and equipped to a higher standard for tenants who value comfort and modern interiors.  First lease!  The apartment consists of: a living room with a kitchenette, two bedrooms, a bathroom with a shower, a laundry room with storage space and a spacious balcony Air conditioning The kitchen is equipped with a fridge with a freezer, an induction hob, a dishwasher, an oven 65"" TV with smart function washer-dryer sofa bed in the living room a large, comfortable bed with a mattress in the bedroom spacious wardrobe in the corridor with access from both sides  Windows with an increased level of soundproofing  PRICE:  rent: 5000 PLN administration fee: 580 zł media according to meters (electricity, water, heating)  I cordially invite you to the presentation!Magdalena Kochel+ 48 796 454 097This offer does not constitute an offer within the meaning of the Civil Code, and the data contained therein are for information purposes only and may be changed.    Wypozażenie: zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka."
https://www.otodom.pl/pl/oferta/od-lutego-3-pokoje-centrum-okolice-dworca-ID4jwxE.html,07.01.2023,blok,3,8,True,56.0,3200.0,,ul. Ciepła,Ciepła w budynku z roku 2000,,False,True,False,True,False,4000,"Dostępne od lutego 2023-02-01.  BEZPOSREDNIO.   Wynajmę mieszkanie 3 pokojowe 56m2 w centrum Wrocławia ul. Ciepła w budynku z roku 2000.  - lokalizacja,  miejsce dobrze skomunikowane komunikacją miejską, ścieżki rowerowe, blisko galeria Wroclavia,  aquapark, dworzec pkp i pks, poł godziny spacerem do rynku, nieopodal Park Skowroni, sklepy, apteki, przedszkola, szkoły. - mieszkanie jest przytulne, jasne, na podłodze parkiet, 2 zabudowy wnękowe, kuchnia ikea z kuchenką, piekarnikiem, zmywarką i lodówką, w łazience drewno egzotyczne na podłodze, wanna.  OPŁATY:Najem: 3200złCzynsz: 785,18 zł (w tym ogrzewanie miejskie, woda, kanalizacja, wywóz śmieci) Prąd wg zużycia. Kaucja zwrotna 4000zł. Internet we własnym zakresie.  Zapraszam do kontaktu.  Wypozażenie: zmywarka, lodówka, meble, piekarnik, kuchenka, pralka."
https://www.olx.pl/d/oferta/mieszkanie-o-wysokim-standardzie-z-tarasem-60m-zakrzow-CID3-IDN9KIk.html,07.01.2023,Apartamentowiec,2 pokoje,Parter,Tak,60.0,3200.0,500.0,Psie Pole,,,False,True,False,True,False,,"Do wynajęcia bez pośredników i dodatkowych opłat elegancko urządzone mieszkanie o powierzchni mieszkalnej 60 m2 z przestronnym tarasem.  Mieszkanie ulokowane jest na parterze, w luksusowym 2 piętrowym apartamentowcu na zamkniętym kameralnym osiedlu przy ul. Zatorskiej.   Mieszkanie wykończone jest częściowo w stylu loftowym, częściowo w stylu skandynawskim. Mieszkanie ulokowane jest od strony poludniowo zachodniej dzięki czemu jest wystarczająco nasłonecznione. Taras jest zadaszony co osłania go od zacinającego deszczu oraz nadmiaru słońca.  W sklad mieszkania wchodzi: ·   Przedpokój z elegancką, pojemną, wysoką na 2.5m szafą  i szafką na buty ·   Przestronna kuchnia połączona z jadalnią (w kuchni do dyspozycji duża lodówka, piekarnik z płytą grzewczą, zmywarką) ·   Klimatyczny salon z wygodną sofą z funkcją spania, fotelem z podnóżkiem, komodą i wyznaczoną przestrzenią do pracy oraz wyjściem na taras, ·   Sypialnia wyposażona w funkcjonalną sofę typu włoskiego – rozłożona pełni funkcję pełnowymiarowego łóżka z wygodnym materacem o wym. 200x160x18, telewizorem, 3 szafami na ubrania i 2 dodatkowymi szafkami, ·   Nowoczesna i przestronna  łazienka z wanną i prysznicem oraz pralką. Przed wejściem do bloku znajduje się przestronny parking, plac zabaw dla dzieci oraz tereny zielone i rekreacyjne.  W pobliżu mieszkania znajduje się piękny nowopowstały park z wieloma terenami rekreacyjnymi (m.in. tor wrotkarski, skate park, pergola, plac zabaw dla dzieci, 2 wybiegi dla psów),a także Biedronka, Lidl, Żabka oraz żłobki i szkoły. W pobliżu jest także pętla autobusowa z dogodnym połączeniem autobusowym do centrum. W mieszkaniu podłączony jest internet światłowodowy o prędkości 300 mb/s. Przy samym wejściu do klatki znajduje się plac parkingowy na którym zawsze są dostępne miejsca parkingowe.  CENA: 3200 PLN + około 400 zł opłaty administracyjne + prąd oraz internet  Mieszkanie jest dostępne od 10.01.2023r."
